id,description,type,category,subcategory,date,amount
4288,Retirement - August 2025,INCOME,Car & Vehicle Expenses,,2025-08-03 00:00:00+00:00,1487.40
4063,Electronics - August 2025,EXPENSE,Other Income,,2025-08-03 00:00:00+00:00,224.79
3966,Insurance - August 2025,EXPENSE,Insurance,,2025-08-03 00:00:00+00:00,356.70
3797,Gas - August 2025,EXPENSE,Car & Vehicle Expenses,,2025-08-03 00:00:00+00:00,365.46
4430,Transacción de ejemplo 8-8,EXPENSE,Other Income,,2025-08-02 00:00:00+00:00,714.26
4193,Online Courses - August 2025,EXPENSE,Other Income,,2025-08-01 00:00:00+00:00,108.66
4155,Fitness - August 2025,EXPENSE,Other Income,,2025-08-01 00:00:00+00:00,266.74
4014,Freelance - July 2025,INCOME,Freelance Income,,2025-07-30 00:00:00+00:00,4079.51
4225,Certifications - July 2025,EXPENSE,Other Income,,2025-07-29 00:00:00+00:00,349.13
3774,Coffee Shops - July 2025,EXPENSE,Other Income,,2025-07-29 00:00:00+00:00,331.94
4335,Anniversaries - July 2025,EXPENSE,Other Income,,2025-07-28 00:00:00+00:00,238.58
3852,Parking - July 2025,EXPENSE,Travel & Transportation,,2025-07-28 00:00:00+00:00,24.44
3746,Restaurants - July 2025,EXPENSE,Client Meals,,2025-07-28 00:00:00+00:00,37.43
4417,Transacción de ejemplo 7-5,EXPENSE,Other Income,,2025-07-27 00:00:00+00:00,311.64
4170,Tuition - July 2025,EXPENSE,Other Income,,2025-07-26 00:00:00+00:00,423.41
4146,Vision - July 2025,EXPENSE,Other Income,,2025-07-26 00:00:00+00:00,284.76
4128,Pharmacy - July 2025,EXPENSE,Health & Dental,,2025-07-26 00:00:00+00:00,355.90
4038,Side Projects - July 2025,INCOME,Other Income,,2025-07-26 00:00:00+00:00,4157.84
3821,Car Maintenance - July 2025,EXPENSE,Car & Vehicle Expenses,,2025-07-26 00:00:00+00:00,210.14
4415,Transacción de ejemplo 7-3,EXPENSE,Other Income,,2025-07-25 00:00:00+00:00,314.64
4186,Books - July 2025,EXPENSE,Other Income,,2025-07-25 00:00:00+00:00,483.30
3929,Utilities - July 2025,EXPENSE,Other Income,,2025-07-25 00:00:00+00:00,166.29
3812,Public Transport - July 2025,EXPENSE,Gas & Fuel,,2025-07-25 00:00:00+00:00,337.81
3762,Coffee Shops - July 2025,EXPENSE,Other Income,,2025-07-25 00:00:00+00:00,263.53
3886,Sports Events - July 2025,EXPENSE,Other Income,,2025-07-24 00:00:00+00:00,206.66
4332,Anniversaries - July 2025,EXPENSE,Other Income,,2025-07-23 00:00:00+00:00,170.41
3799,Gas - July 2025,EXPENSE,Car & Vehicle Expenses,,2025-07-23 00:00:00+00:00,468.67
4413,Transacción de ejemplo 7-1,INCOME,Other Income,,2025-07-22 00:00:00+00:00,51.19
3912,Games - July 2025,EXPENSE,Other Income,,2025-07-22 00:00:00+00:00,134.13
3816,Car Maintenance - July 2025,EXPENSE,Car & Vehicle Expenses,,2025-07-21 00:00:00+00:00,228.97
4087,Beauty - July 2025,EXPENSE,Other Income,,2025-07-20 00:00:00+00:00,302.26
4010,Freelance - July 2025,INCOME,Freelance Income,,2025-07-20 00:00:00+00:00,944.57
4275,Real Estate - July 2025,INCOME,Other Income,,2025-07-19 00:00:00+00:00,4904.10
4169,Tuition - July 2025,EXPENSE,Other Income,,2025-07-19 00:00:00+00:00,179.29
4197,Online Courses - July 2025,EXPENSE,Other Income,,2025-07-17 00:00:00+00:00,101.26
4158,Fitness - July 2025,EXPENSE,Other Income,,2025-07-17 00:00:00+00:00,352.65
4025,Investments - July 2025,INCOME,Other Income,,2025-07-17 00:00:00+00:00,3201.07
4021,Investments - July 2025,INCOME,Other Income,,2025-07-17 00:00:00+00:00,2039.19
3795,Gas - July 2025,EXPENSE,Car & Vehicle Expenses,,2025-07-17 00:00:00+00:00,333.45
4328,Anniversaries - July 2025,EXPENSE,Other Income,,2025-07-16 00:00:00+00:00,397.87
4026,Investments - July 2025,INCOME,Other Income,,2025-07-16 00:00:00+00:00,2493.80
4149,Vision - July 2025,EXPENSE,Other Income,,2025-07-15 00:00:00+00:00,457.38
4318,Weddings - July 2025,EXPENSE,Other Income,,2025-07-14 00:00:00+00:00,477.01
4032,Side Projects - July 2025,INCOME,Other Income,,2025-07-14 00:00:00+00:00,4743.62
4414,Transacción de ejemplo 7-2,EXPENSE,Other Income,,2025-07-13 00:00:00+00:00,596.82
4308,Holidays - July 2025,EXPENSE,Other Income,,2025-07-13 00:00:00+00:00,372.78
3960,Phone - July 2025,EXPENSE,Phone & Internet,,2025-07-13 00:00:00+00:00,74.37
3755,Fast Food - July 2025,EXPENSE,Dining Out,,2025-07-13 00:00:00+00:00,285.97
4419,Transacción de ejemplo 7-7,INCOME,Other Income,,2025-07-12 00:00:00+00:00,779.13
3751,Fast Food - July 2025,EXPENSE,Dining Out,,2025-07-12 00:00:00+00:00,82.11
4340,Charity - July 2025,EXPENSE,Other Income,,2025-07-11 00:00:00+00:00,135.92
4145,Vision - July 2025,EXPENSE,Other Income,,2025-07-11 00:00:00+00:00,181.11
4286,Retirement - July 2025,INCOME,Car & Vehicle Expenses,,2025-07-10 00:00:00+00:00,1813.56
3752,Fast Food - July 2025,EXPENSE,Dining Out,,2025-07-10 00:00:00+00:00,23.68
4319,Weddings - July 2025,EXPENSE,Other Income,,2025-07-09 00:00:00+00:00,230.49
4022,Investments - July 2025,INCOME,Other Income,,2025-07-09 00:00:00+00:00,4540.04
3869,Concerts - July 2025,EXPENSE,Other Income,,2025-07-09 00:00:00+00:00,81.83
4276,Real Estate - July 2025,INCOME,Other Income,,2025-07-08 00:00:00+00:00,2833.94
3828,Ride Sharing - July 2025,EXPENSE,Other Income,,2025-07-08 00:00:00+00:00,317.35
4421,Transacción de ejemplo 7-9,EXPENSE,Other Income,,2025-07-06 00:00:00+00:00,381.42
4416,Transacción de ejemplo 7-4,TRANSFER,Other Income,,2025-07-06 00:00:00+00:00,581.32
4301,Birthdays - July 2025,EXPENSE,Other Income,,2025-07-06 00:00:00+00:00,300.15
4418,Transacción de ejemplo 7-6,INCOME,Other Income,,2025-07-05 00:00:00+00:00,405.32
4254,Crypto - July 2025,INCOME,Investments,,2025-07-05 00:00:00+00:00,4925.85
4104,Books - July 2025,EXPENSE,Other Income,,2025-07-05 00:00:00+00:00,90.04
3904,Games - July 2025,EXPENSE,Other Income,,2025-07-04 00:00:00+00:00,78.92
3748,Restaurants - July 2025,EXPENSE,Client Meals,,2025-07-04 00:00:00+00:00,349.73
4420,Transacción de ejemplo 7-8,EXPENSE,Other Income,,2025-07-03 00:00:00+00:00,506.35
4279,Real Estate - July 2025,INCOME,Other Income,,2025-07-03 00:00:00+00:00,1446.77
4058,Electronics - July 2025,EXPENSE,Other Income,,2025-07-03 00:00:00+00:00,55.44
3972,Insurance - July 2025,EXPENSE,Insurance,,2025-07-03 00:00:00+00:00,228.15
4422,Transacción de ejemplo 7-10,EXPENSE,Other Income,,2025-07-02 00:00:00+00:00,737.91
4330,Anniversaries - July 2025,EXPENSE,Other Income,,2025-07-01 00:00:00+00:00,46.60
3943,Internet - July 2025,EXPENSE,Phone & Internet,,2025-07-01 00:00:00+00:00,87.95
3947,Internet - June 2025,EXPENSE,Phone & Internet,,2025-06-30 00:00:00+00:00,432.62
3889,Streaming Services - June 2025,EXPENSE,Other Income,,2025-06-30 00:00:00+00:00,319.77
12750,Restaurante McDonald's,EXPENSE,Client Meals,,2025-06-29 16:14:41.415311+00:00,25.75
12749,Netflix subscription,EXPENSE,Subscriptions,,2025-06-29 16:14:41.409251+00:00,15.99
12748,Salario mensual,INCOME,Other Income,,2025-06-29 16:14:41.395089+00:00,2500.00
12747,Gasolina Shell,EXPENSE,Car & Vehicle Expenses,,2025-06-29 16:14:41.374934+00:00,45.50
12746,Compra en Walmart,EXPENSE,Groceries,,2025-06-29 16:14:41.007716+00:00,150.00
12752,Compra en supermercado Walmart - productos varios,expense,Groceries,,2025-06-29 00:00:00+00:00,150.75
12741,Compra en supermercado Walmart - productos varios,expense,Groceries,,2025-06-29 00:00:00+00:00,150.75
12739,Compra en supermercado Walmart - productos varios,expense,Groceries,,2025-06-29 00:00:00+00:00,150.75
12737,Compra en supermercado Walmart - productos varios,expense,Groceries,,2025-06-29 00:00:00+00:00,150.75
12735,Compra en supermercado Walmart - productos varios,expense,Groceries,,2025-06-29 00:00:00+00:00,150.75
4109,Doctor Visits - June 2025,EXPENSE,Health & Dental,,2025-06-27 00:00:00+00:00,11.02
4406,Transacción de ejemplo 6-4,TRANSFER,Other Income,,2025-06-25 00:00:00+00:00,587.51
3949,Internet - June 2025,EXPENSE,Phone & Internet,,2025-06-24 00:00:00+00:00,425.06
4243,Bonds - June 2025,INCOME,Other Income,,2025-06-23 00:00:00+00:00,783.49
11787,Uber ride,expense,Side Hustles,,2025-06-20 22:57:18.743106+00:00,63.31
10536,Consulting,income,Freelance Income,,2025-06-20 22:56:42.478523+00:00,3005.02
8583,Rental car,expense,Rent or Mortgage,,2025-06-20 22:52:39.843521+00:00,515.97
8159,Business expense,income,Other Business Expenses,,2025-06-20 22:52:38.905947+00:00,1353.28
7508,Electric bill,expense,Utilities,,2025-06-20 22:52:37.129104+00:00,118.02
6828,Electric bill,expense,Utilities,,2025-06-20 22:52:35.443327+00:00,187.71
6763,Repairs,expense,Other Business Expenses,,2025-06-20 22:52:35.262012+00:00,899.58
5132,Commission,income,Other Income,,2025-06-20 22:52:17.217281+00:00,4685.08
5124,Business expense,income,Other Business Expenses,,2025-06-20 22:52:17.203191+00:00,3895.80
4887,Vision care,expense,Other Income,,2025-06-20 22:52:16.691974+00:00,454.21
4190,Online Courses - June 2025,EXPENSE,Other Income,,2025-06-20 00:00:00+00:00,119.91
3997,Bonus - June 2025,INCOME,Other Income,,2025-06-20 00:00:00+00:00,4660.75
3790,Gas - June 2025,EXPENSE,Car & Vehicle Expenses,,2025-06-20 00:00:00+00:00,499.37
12381,Stock purchase,income,Investments,,2025-06-19 22:57:19.679171+00:00,705.63
11556,Charity donation,income,Gifts & Donations,,2025-06-19 22:57:18.376240+00:00,647.37
11339,Water bill,expense,Utilities,,2025-06-19 22:57:18.036457+00:00,60.10
8588,Restaurant dinner,expense,Client Meals,,2025-06-19 22:52:39.852329+00:00,90.54
7054,Concert tickets,expense,Other Income,,2025-06-19 22:52:36.028220+00:00,391.16
6132,Fast food,expense,Dining Out,,2025-06-19 22:52:19.455802+00:00,123.65
4821,Paycheck,income,Salary,,2025-06-19 22:52:16.554281+00:00,4202.23
4189,Online Courses - June 2025,EXPENSE,Other Income,,2025-06-19 00:00:00+00:00,477.24
4067,Home Goods - June 2025,EXPENSE,Other Personal Expenses,,2025-06-19 00:00:00+00:00,427.04
3953,Phone - June 2025,EXPENSE,Phone & Internet,,2025-06-19 00:00:00+00:00,25.21
12607,Garden supplies,expense,Other Personal Expenses,,2025-06-18 22:57:20.039863+00:00,614.96
12089,Bonus,income,Other Income,,2025-06-18 22:57:19.223594+00:00,4328.04
11279,Client meeting,income,Client Meals,,2025-06-18 22:57:17.947678+00:00,7468.43
10578,Grocery shopping,expense,Groceries,,2025-06-18 22:56:42.566434+00:00,104.50
10419,Birthday gift,income,Cash Gifts,,2025-06-18 22:56:42.243114+00:00,1050.88
9810,Clothing store,expense,Clothing & Accessories,,2025-06-18 22:56:40.981927+00:00,210.41
8153,Business expense,income,Other Business Expenses,,2025-06-18 22:52:38.891773+00:00,1544.05
7717,Dental care,expense,Other Income,,2025-06-18 22:52:37.771251+00:00,378.28
7594,Side hustle,income,Side Hustles,,2025-06-18 22:52:37.309147+00:00,5863.84
7553,Uber ride,expense,Side Hustles,,2025-06-18 22:52:37.220318+00:00,118.96
7403,Marketing,income,Advertising & Marketing,,2025-06-18 22:52:36.881249+00:00,7080.04
5876,Restaurant dinner,expense,Client Meals,,2025-06-18 22:52:18.862246+00:00,73.11
5084,Project payment,income,Freelance Income,,2025-06-18 22:52:17.107129+00:00,2624.39
4919,Paycheck,income,Salary,,2025-06-18 22:52:16.758313+00:00,3949.59
3814,Car Maintenance - June 2025,EXPENSE,Car & Vehicle Expenses,,2025-06-18 00:00:00+00:00,185.35
12559,Bonus,income,Other Income,,2025-06-17 22:57:19.964162+00:00,7366.41
12105,Gas bill,expense,Car & Vehicle Expenses,,2025-06-17 22:57:19.247380+00:00,76.23
11123,Dental care,expense,Other Income,,2025-06-17 22:57:17.590997+00:00,368.99
11086,Vision care,expense,Other Income,,2025-06-17 22:57:17.529364+00:00,374.31
10714,Commission,income,Other Income,,2025-06-17 22:56:42.839414+00:00,4797.07
9161,Office supplies,income,Office Supplies,,2025-06-17 22:56:39.631550+00:00,3399.93
8856,Gaming,expense,Entertainment,,2025-06-17 22:56:39.000099+00:00,281.48
7637,Client meeting,income,Client Meals,,2025-06-17 22:52:37.398896+00:00,1918.91
7573,Medical supplies,expense,Health & Dental,,2025-06-17 22:52:37.261408+00:00,275.52
7246,Dental care,expense,Other Income,,2025-06-17 22:52:36.480726+00:00,247.32
7130,Medical supplies,expense,Health & Dental,,2025-06-17 22:52:36.211474+00:00,348.19
6674,Crypto,income,Investments,,2025-06-17 22:52:20.715308+00:00,846.12
5824,Hardware,expense,Office Supplies,,2025-06-17 22:52:18.711514+00:00,929.10
5696,Crypto,income,Investments,,2025-06-17 22:52:18.431726+00:00,694.36
4403,Transacción de ejemplo 6-1,EXPENSE,Other Income,,2025-06-17 00:00:00+00:00,525.75
3884,Sports Events - June 2025,EXPENSE,Other Income,,2025-06-17 00:00:00+00:00,216.38
3871,Concerts - June 2025,EXPENSE,Other Income,,2025-06-17 00:00:00+00:00,192.14
3829,Ride Sharing - June 2025,EXPENSE,Other Income,,2025-06-17 00:00:00+00:00,262.24
12286,Wedding gift,income,Cash Gifts,,2025-06-16 22:57:19.530480+00:00,993.48
12281,Freelance work,income,Freelance Income,,2025-06-16 22:57:19.522787+00:00,7733.82
8968,Office supplies,income,Office Supplies,,2025-06-16 22:56:39.258168+00:00,1157.82
7242,Doctor visit,expense,Health & Dental,,2025-06-16 22:52:36.471476+00:00,429.05
7204,Furniture,expense,Other Personal Expenses,,2025-06-16 22:52:36.380216+00:00,571.86
6776,Parking,expense,Travel & Transportation,,2025-06-16 22:52:35.291373+00:00,81.50
5344,Marketing,income,Advertising & Marketing,,2025-06-16 22:52:17.696553+00:00,1656.79
4296,Birthdays - June 2025,EXPENSE,Other Income,,2025-06-16 00:00:00+00:00,114.69
4213,Workshops - June 2025,EXPENSE,Other Income,,2025-06-16 00:00:00+00:00,206.48
12707,Office supplies,income,Office Supplies,,2025-06-15 22:57:20.388385+00:00,7376.20
10509,Vision care,expense,Other Income,,2025-06-15 22:56:42.426421+00:00,414.51
10332,Bonus,income,Other Income,,2025-06-15 22:56:42.065696+00:00,3431.60
10307,Marketing,income,Advertising & Marketing,,2025-06-15 22:56:42.018386+00:00,4907.96
10265,Gaming,expense,Entertainment,,2025-06-15 22:56:41.922049+00:00,258.63
9672,Stock purchase,income,Investments,,2025-06-15 22:56:40.695940+00:00,1489.92
5814,Gas station,expense,Car & Vehicle Expenses,,2025-06-15 22:52:18.688162+00:00,186.85
5580,Streaming services,expense,Other Income,,2025-06-15 22:52:18.183521+00:00,408.13
4756,Vacation,expense,Vacations & Travel,,2025-06-15 22:52:16.408287+00:00,762.76
9030,Gas station,expense,Car & Vehicle Expenses,,2025-06-14 22:56:39.371088+00:00,179.19
8448,Food delivery,expense,Dining Out,,2025-06-14 22:52:39.550892+00:00,78.56
8338,Books,expense,Other Income,,2025-06-14 22:52:39.326104+00:00,281.29
8131,Consulting,income,Freelance Income,,2025-06-14 22:52:38.822600+00:00,7248.74
7388,Gas station,expense,Car & Vehicle Expenses,,2025-06-14 22:52:36.839731+00:00,199.14
7181,Hardware,expense,Office Supplies,,2025-06-14 22:52:36.321386+00:00,565.44
7065,Electric bill,expense,Utilities,,2025-06-14 22:52:36.065098+00:00,178.34
6664,Business expense,income,Other Business Expenses,,2025-06-14 22:52:20.695799+00:00,2872.34
4944,Wedding gift,income,Cash Gifts,,2025-06-14 22:52:16.811811+00:00,729.48
4412,Transacción de ejemplo 6-10,EXPENSE,Other Income,,2025-06-14 00:00:00+00:00,685.00
4125,Pharmacy - June 2025,EXPENSE,Health & Dental,,2025-06-14 00:00:00+00:00,146.03
12641,Grocery shopping,expense,Groceries,,2025-06-13 22:57:20.082803+00:00,68.13
11456,Wedding gift,income,Cash Gifts,,2025-06-13 22:57:18.218469+00:00,653.82
10789,Public transport,expense,Gas & Fuel,,2025-06-13 22:57:17.056561+00:00,106.50
10611,Sporting goods,expense,Other Income,,2025-06-13 22:56:42.630681+00:00,384.40
10177,Movie tickets,expense,Other Income,,2025-06-13 22:56:41.724541+00:00,319.17
6993,Furniture,expense,Other Personal Expenses,,2025-06-13 22:52:35.887920+00:00,999.30
6398,Marketing,income,Advertising & Marketing,,2025-06-13 22:52:19.995202+00:00,6102.89
6288,Retirement contribution,income,Car & Vehicle Expenses,,2025-06-13 22:52:19.769510+00:00,678.84
4267,Real Estate - June 2025,INCOME,Other Income,,2025-06-13 00:00:00+00:00,1027.42
4234,Stocks - June 2025,INCOME,Other Income,,2025-06-13 00:00:00+00:00,2977.28
4166,Tuition - June 2025,EXPENSE,Other Income,,2025-06-13 00:00:00+00:00,469.79
3944,Internet - June 2025,EXPENSE,Phone & Internet,,2025-06-13 00:00:00+00:00,60.52
12625,Books,expense,Other Income,,2025-06-12 22:57:20.062060+00:00,292.47
12220,Crypto,income,Investments,,2025-06-12 22:57:19.424023+00:00,1012.32
12087,Life insurance,expense,Insurance,,2025-06-12 22:57:19.220817+00:00,3836.49
11463,Bonus,income,Other Income,,2025-06-12 22:57:18.229104+00:00,3557.00
10544,Mutual fund,income,,,2025-06-12 22:56:42.494014+00:00,1126.15
8538,Side hustle,income,Side Hustles,,2025-06-12 22:52:39.766488+00:00,4890.81
8151,Home insurance,expense,Insurance,,2025-06-12 22:52:38.886917+00:00,3051.23
7831,Grocery shopping,expense,Groceries,,2025-06-12 22:52:38.069819+00:00,127.13
7226,Home improvement,expense,Other Personal Expenses,,2025-06-12 22:52:36.441455+00:00,503.55
6002,Crypto,income,Investments,,2025-06-12 22:52:19.143110+00:00,964.63
5796,Garden supplies,expense,Other Personal Expenses,,2025-06-12 22:52:18.640918+00:00,656.61
4097,Books - June 2025,EXPENSE,Other Income,,2025-06-12 00:00:00+00:00,397.66
3822,Car Maintenance - June 2025,EXPENSE,Car & Vehicle Expenses,,2025-06-12 00:00:00+00:00,246.79
12689,Gas station,expense,Car & Vehicle Expenses,,2025-06-11 22:57:20.157018+00:00,173.71
12678,Client meeting,income,Client Meals,,2025-06-11 22:57:20.140304+00:00,7475.35
12439,Electric bill,expense,Utilities,,2025-06-11 22:57:19.770706+00:00,168.27
11776,Parking,expense,Travel & Transportation,,2025-06-11 22:57:18.724442+00:00,100.42
11031,Parking,expense,Travel & Transportation,,2025-06-11 22:57:17.440098+00:00,87.81
10749,Parking,expense,Travel & Transportation,,2025-06-11 22:57:16.993141+00:00,81.47
10542,Commission,income,Other Income,,2025-06-11 22:56:42.490328+00:00,2023.78
10449,Consulting,income,Freelance Income,,2025-06-11 22:56:42.301732+00:00,3253.50
10444,Dental care,expense,Other Income,,2025-06-11 22:56:42.292663+00:00,445.74
10080,Parking,expense,Travel & Transportation,,2025-06-11 22:56:41.518505+00:00,197.98
7870,Marketing,income,Advertising & Marketing,,2025-06-11 22:52:38.191635+00:00,582.33
7562,Home improvement,expense,Other Personal Expenses,,2025-06-11 22:52:37.236914+00:00,770.32
6823,Freelance work,income,Freelance Income,,2025-06-11 22:52:35.420484+00:00,4990.98
5915,Project payment,income,Freelance Income,,2025-06-11 22:52:18.949362+00:00,2344.81
12038,Commission,income,Other Income,,2025-06-10 22:57:19.144500+00:00,4231.66
12034,Fast food,expense,Dining Out,,2025-06-10 22:57:19.138026+00:00,82.52
11977,Retirement contribution,income,Car & Vehicle Expenses,,2025-06-10 22:57:19.044818+00:00,1292.28
11859,Side hustle,income,Side Hustles,,2025-06-10 22:57:18.860169+00:00,6016.61
11658,Retirement contribution,income,Car & Vehicle Expenses,,2025-06-10 22:57:18.535089+00:00,1513.71
10665,Paycheck,income,Salary,,2025-06-10 22:56:42.743235+00:00,7683.03
10434,Water bill,expense,Utilities,,2025-06-10 22:56:42.272838+00:00,170.33
10425,Office supplies,income,Office Supplies,,2025-06-10 22:56:42.255707+00:00,1580.21
9985,Charity donation,income,Gifts & Donations,,2025-06-10 22:56:41.330946+00:00,1176.96
9975,Office supplies,income,Office Supplies,,2025-06-10 22:56:41.314680+00:00,1172.71
9548,Doctor visit,expense,Health & Dental,,2025-06-10 22:56:40.462509+00:00,247.30
8920,Coffee shop,expense,Client Meals,,2025-06-10 22:56:39.128071+00:00,50.87
8630,Repairs,expense,Other Business Expenses,,2025-06-10 22:52:39.938575+00:00,703.15
8377,Business expense,income,Other Business Expenses,,2025-06-10 22:52:39.400584+00:00,1595.04
7090,Bonus,income,Other Income,,2025-06-10 22:52:36.130786+00:00,5075.64
6525,Fast food,expense,Dining Out,,2025-06-10 22:52:20.326202+00:00,82.14
5009,Holiday gift,income,Cash Gifts,,2025-06-10 22:52:16.951054+00:00,700.01
4795,Home improvement,expense,Other Personal Expenses,,2025-06-10 22:52:16.498429+00:00,839.01
3914,Rent - June 2025,EXPENSE,Rental Income,,2025-06-10 00:00:00+00:00,384.89
